timestamp,percentage change,gain,loss,RSI
2024-10-04,0,0,0,0.0
2024-10-03,-0.9005549931934741,0,0.9005549931934741,0.0
2024-10-02,0.1831566341446169,0.1831566341446169,0,16.90086454036694
2024-10-01,-0.042189642442781894,0,0.042189642442781894,16.26755729481178
2024-09-30,0.9039428792515187,0.9039428792515187,0,53.55581185453801
2024-09-27,-0.39912158393752856,0,0.39912158393752856,44.75565458335752
2024-09-26,0.14523947013840224,0.14523947013840224,0,47.87260091178835
2024-09-25,-0.3948977808841501,0,0.3948977808841501,41.50543077079277
2024-09-24,0.2210371202020895,0.2210371202020895,0,45.55837851214286
2024-09-23,-0.2853141956940304,0,0.2853141956940304,41.81830570418423
2024-09-20,-0.24926711956044012,0,0.24926711956044012,39.01972631154824
2024-09-19,0.48042234931808503,0.48042234931808503,0,45.98650032889772
2024-09-18,-1.6778170864128412,0,1.6778170864128412,32.87117661767202
2024-09-17,0.2974706091913204,0.2974706091913204,0,36.102156865726435
2024-09-16,-0.04084749675884316,0,0.04084749675884316,35.86511834924556
2024-09-13,-0.14746642029707216,0,0.14746642029707216,40.804524053281085
2024-09-12,-0.5195637088307965,0,0.5195637088307965,35.284314565908744
2024-09-11,-0.8352859110340146,0,0.8352859110340146,31.042853934238593
2024-09-10,-1.0154756321922,0,1.0154756321922,17.053673050111428
2024-09-09,-0.4336813717451112,0,0.4336813717451112,16.96627832878461
2024-09-06,-1.107227173734001,0,1.107227173734001,12.963397081740368
2024-09-05,1.7118217484639868,1.7118217484639868,0,30.04369473709248
2024-09-04,0.24380924655665503,0.24380924655665503,0,30.219810937848706
2024-09-03,0.20510028133224348,0.20510028133224348,0,32.77791714945293
2024-08-30,2.101144761628733,2.101144761628733,0,46.59061347339253
2024-08-29,-0.9455719557195443,0,0.9455719557195443,40.41155929125087
2024-08-28,-0.008954956568472859,0,0.008954956568472859,47.42688910844671
2024-08-27,0.5839154576392604,0.5839154576392604,0,48.948050768152406
2024-08-26,-0.1371180283495943,0,0.1371180283495943,48.47664316030901
2024-08-23,0.23894862604540595,0.23894862604540595,0,50.40575176674473
